state,district,latitude,longitude,year,season,temperature,soil_type,pH,seasonal_rainfall,rice_area,rice_production,rice_yield,wheat_area,wheat_production,wheat_yield,maize_area,maize_production,maize_yield
Karnataka,SHIMOGA,14.0556503,75.2380553,2014,Kharif     ,24.22,Red,6.17,2585.26,105581,313744,2.971595268,0.432721944,0.288481296,0.666666667,58712,209831,3.57390312
Karnataka,SHIMOGA,14.0556503,75.2380553,2014,Rabi       ,23.23,Red,6.17,44.38,,,,4.316323711,2.877549141,0.666666667,268,1367,5.100746269
Karnataka,SHIMOGA,14.0556503,75.2380553,2014,Summer     ,26.75,Red,6.17,165.73,16288,56262,3.454199411,4.133254977,2.755503318,0.666666667,,,
Karnataka,TUMKUR,13.3400771,77.1006208,1997,Kharif     ,23.62,Red,5.63,531.46,22589,57865,2.561645048,0.509077209,0.593923411,1.166666667,3049,7239,2.374221056
Karnataka,TUMKUR,13.3400771,77.1006208,1997,Rabi       ,23.57,Red,5.63,147.59,909,1963,2.159515952,2,2,1,1104,2239,2.02807971
Karnataka,TUMKUR,13.3400771,77.1006208,1997,Summer     ,27.16,Red,5.63,101.8,10102,31535,3.121659077,3.256098132,3.798781154,1.166666667,379,820,2.163588391
Karnataka,TUMKUR,13.3400771,77.1006208,1998,Kharif     ,23.48,Red,5.63,745.93,29765,81706,2.745036116,0.422284853,0.492665662,1.166666667,5889,15450,2.623535405
Karnataka,TUMKUR,13.3400771,77.1006208,1998,Rabi       ,23.58,Red,5.63,62.21,1301,2828,2.173712529,6,8,1.333333333,220,444,2.018181818
Karnataka,TUMKUR,13.3400771,77.1006208,1998,Summer     ,28.42,Red,5.63,101.6,16382,52369,3.196740325,3.179444293,3.709351676,1.166666667,110,250,2.272727273
Karnataka,TUMKUR,13.3400771,77.1006208,1999,Kharif     ,23.4,Red,5.63,578.16,27627,72363,2.619285482,0.362900776,0.423384238,1.166666667,7726,16262,2.104840797
Karnataka,TUMKUR,13.3400771,77.1006208,1999,Rabi       ,22.62,Red,5.63,40.67,1533,3265,2.129810828,5,7,1.4,536,1312,2.447761194
Karnataka,TUMKUR,13.3400771,77.1006208,1999,Summer     ,26.13,Red,5.63,129.68,10873,31360,2.88420859,4.393585176,5.125849372,1.166666667,318,581,1.827044025
Karnataka,TUMKUR,13.3400771,77.1006208,2000,Kharif     ,23.16,Red,5.63,675.08,30892,88230,2.856079244,0.397228643,0.463433417,1.166666667,10030,27997,2.791326022
Karnataka,TUMKUR,13.3400771,77.1006208,2000,Rabi       ,22.86,Red,5.63,52.14,2525,5409,2.142178218,3.711019688,4.329522969,1.166666667,20,50,2.5
Karnataka,TUMKUR,13.3400771,77.1006208,2000,Summer     ,26.76,Red,5.63,80.51,23498,58576,2.492807899,4.923928003,5.744582671,1.166666667,397,1116,2.811083123
Karnataka,TUMKUR,13.3400771,77.1006208,2001,Kharif     ,23.49,Red,5.63,504.72,24781,58974,2.37980711,0.509130286,0.593985333,1.166666667,8820,18686,2.118594104
Karnataka,TUMKUR,13.3400771,77.1006208,2001,Rabi       ,23.52,Red,5.63,31.12,1708,3273,1.916276347,3,3,1,268,519,1.936567164
Karnataka,TUMKUR,13.3400771,77.1006208,2001,Summer     ,26.28,Red,5.63,174.31,23875,70221,2.941193717,4.063097884,4.740280865,1.166666667,481,1265,2.62993763
Karnataka,TUMKUR,13.3400771,77.1006208,2002,Kharif     ,24.24,Red,5.63,433.8,14283,34214,2.395435133,0.580021262,0.676691473,1.166666667,12076,15547,1.287429612
Karnataka,TUMKUR,13.3400771,77.1006208,2002,Rabi       ,23.42,Red,5.63,33.48,744,1623,2.181451613,3.818476695,4.454889477,1.166666667,1618,4109,2.539555006
Karnataka,TUMKUR,13.3400771,77.1006208,2002,Summer     ,27.64,Red,5.63,103.32,2509,8041,3.204862495,4.691375026,5.473270864,1.166666667,817,2088,2.555691554
Karnataka,TUMKUR,13.3400771,77.1006208,2003,Kharif     ,24.23,Red,5.63,432.14,11589,27546,2.376909138,0.267174496,0.311703579,1.166666667,12991,19286,1.484566238
Karnataka,TUMKUR,13.3400771,77.1006208,2003,Rabi       ,24.17,Red,5.63,30.04,273,917,3.358974359,3.485901945,4.066885603,1.166666667,331,756,2.283987915
Karnataka,TUMKUR,13.3400771,77.1006208,2003,Summer     ,28.4,Red,5.63,43.58,1283,5685,4.431021044,3.611405395,4.213306294,1.166666667,474,1193,2.516877637
Karnataka,TUMKUR,13.3400771,77.1006208,2004,Kharif     ,23.16,Red,5.63,520.06,21635,60221.02,2.783499884,0.242328301,0.282716351,1.166666667,12024,31659,2.632984032
Karnataka,TUMKUR,13.3400771,77.1006208,2004,Rabi       ,23.47,Red,5.63,27.4,1588,5356,3.37279597,4.004331556,4.671720149,1.166666667,413,1258,3.046004843
Karnataka,TUMKUR,13.3400771,77.1006208,2004,Summer     ,25.8,Red,5.63,248.15,2916,12809,4.39266118,3.261424322,3.804995042,1.166666667,104,318,3.057692308
Karnataka,TUMKUR,13.3400771,77.1006208,2005,Kharif     ,23.31,Red,5.63,893.15,27455,69045,2.514842469,0.453674356,0.529286748,1.166666667,15538,47362,3.048140044
Karnataka,TUMKUR,13.3400771,77.1006208,2005,Rabi       ,23.1,Red,5.63,65.67,422,934,2.213270142,3.256221663,3.798925273,1.166666667,84,300,3.571428571
Karnataka,TUMKUR,13.3400771,77.1006208,2005,Summer     ,26.83,Red,5.63,183.87,11205,35851,3.199553771,3.096415018,3.612484187,1.166666667,240,742,3.091666667
Karnataka,TUMKUR,13.3400771,77.1006208,2006,Kharif     ,24.02,Red,5.63,372.62,23853,56459,2.366955938,0.587634691,0.685573806,1.166666667,12823,21857,1.704515324
Karnataka,TUMKUR,13.3400771,77.1006208,2006,Rabi       ,22.3,Red,5.63,130.97,140,322,2.3,4.379776734,5.109739523,1.166666667,837,2637,3.150537634
Karnataka,TUMKUR,13.3400771,77.1006208,2006,Summer     ,27.16,Red,5.63,147.43,5023,18023,3.588094764,5.047482195,5.888729228,1.166666667,345,1106,3.205797101
Karnataka,TUMKUR,13.3400771,77.1006208,2007,Kharif     ,23.18,Red,5.63,754.18,18728,54575,2.914085861,0.395955117,0.461947636,1.166666667,20634,58445,2.832460987
Karnataka,TUMKUR,13.3400771,77.1006208,2007,Rabi       ,22.9,Red,5.63,46.93,1525,3315,2.173770492,2.880165911,3.360193563,1.166666667,81,159,1.962962963
Karnataka,TUMKUR,13.3400771,77.1006208,2007,Summer     ,26.51,Red,5.63,193.19,9619,27506,2.85954881,4.178490809,4.874905944,1.166666667,340,1098,3.229411765
Karnataka,TUMKUR,13.3400771,77.1006208,2008,Kharif     ,23.26,Red,5.63,671.09,24342,61512.23,2.526999836,0.423331555,0.493886814,1.166666667,19414,37071,1.9094983
Karnataka,TUMKUR,13.3400771,77.1006208,2008,Rabi       ,22.06,Red,5.63,181.09,1531,4253,2.777922926,2.835941454,3.308598363,1.166666667,71,91,1.281690141
Karnataka,TUMKUR,13.3400771,77.1006208,2008,Summer     ,26.38,Red,5.63,120.13,13943,41168,2.952592699,4.866980907,5.678144391,1.166666667,739,2325,3.146143437
Karnataka,TUMKUR,13.3400771,77.1006208,2009,Kharif     ,23.26,Red,5.63,597.44,26158,65355.76,2.498499885,0.447988272,0.522652984,1.166666667,18999,36836,1.938838886
Karnataka,TUMKUR,13.3400771,77.1006208,2009,Rabi       ,23.34,Red,5.63,105.62,718,1764,2.456824513,4.587258807,5.351801941,1.166666667,919,1600,1.741022851
Karnataka,TUMKUR,13.3400771,77.1006208,2009,Summer     ,27,Red,5.63,153.06,9459,25925,2.740775981,3.985410655,4.649645764,1.166666667,388,912,2.350515464
Karnataka,TUMKUR,13.3400771,77.1006208,2010,Kharif     ,23.42,Red,5.63,640.42,23766,66025,2.778128419,0.447360975,0.521921138,1.166666667,20840,55194,2.648464491
Karnataka,TUMKUR,13.3400771,77.1006208,2010,Rabi       ,23.67,Red,5.63,182.79,461,1421,3.082429501,3.417927744,3.987582368,1.166666667,518,1138,2.196911197
Karnataka,TUMKUR,13.3400771,77.1006208,2010,Summer     ,26.75,Red,5.63,176.79,10349,31186,3.013431249,5.137018643,5.993188416,1.166666667,399,1062,2.661654135
Karnataka,TUMKUR,13.3400771,77.1006208,2011,Kharif     ,23.71,Red,5.63,408.67,22359,56895,2.544612908,0.360288003,0.420336004,1.166666667,25130,57843,2.301750895
Karnataka,TUMKUR,13.3400771,77.1006208,2011,Rabi       ,22.73,Red,5.63,48.34,239,772,3.230125523,3.189583891,3.721181206,1.166666667,231,583,2.523809524
Karnataka,TUMKUR,13.3400771,77.1006208,2011,Summer     ,26.51,Red,5.63,157.57,5839,19498,3.339270423,2.934197004,3.423229838,1.166666667,533,1707,3.202626642
Karnataka,TUMKUR,13.3400771,77.1006208,2012,Kharif     ,23.97,Red,5.63,367.32,14298,36131,2.526996783,0.454468773,0.530213569,1.166666667,24792,56714,2.287592772
Karnataka,TUMKUR,13.3400771,77.1006208,2012,Rabi       ,23.96,Red,5.63,61.75,147,387,2.632653061,5.160111643,6.02013025,1.166666667,162,687,4.240740741
Karnataka,TUMKUR,13.3400771,77.1006208,2012,Summer     ,27.03,Red,5.63,110.54,442,1201,2.71719457,4.949906792,5.774891258,1.166666667,299,1083,3.622073579
Karnataka,TUMKUR,13.3400771,77.1006208,2013,Kharif     ,22.94,Red,5.63,584.18,11659,34225,2.935500472,0.480841827,0.560982131,1.166666667,25247,53678,2.126113994
Karnataka,TUMKUR,13.3400771,77.1006208,2013,Rabi       ,23.64,Red,5.63,61.74,109,274,2.513761468,5.17743503,6.040340868,1.166666667,71,121,1.704225352
Karnataka,TUMKUR,13.3400771,77.1006208,2013,Summer     ,26.63,Red,5.63,201.16,1268,3994,3.149842271,4.534787829,5.2905858,1.166666667,150,487,3.246666667
Karnataka,TUMKUR,13.3400771,77.1006208,2014,Kharif     ,23.65,Red,5.63,599.27,7636,22713,2.97446307,0.335700449,0.391650524,1.166666667,27981,66721,2.384510918
Karnataka,TUMKUR,13.3400771,77.1006208,2014,Rabi       ,23.24,Red,5.63,42.54,67,165,2.462686567,4.242923519,4.950077439,1.166666667,77,246,3.194805195
Karnataka,TUMKUR,13.3400771,77.1006208,2014,Summer     ,27.31,Red,5.63,159.26,1802,4054,2.249722531,2.991439942,3.490013266,1.166666667,146,476,3.260273973
Karnataka,UDUPI,13.5269784,74.8731879,1998,Kharif     ,24.62,Red,6.79,3341.65,54300,94221,1.73519337,497.9970024,438.414328,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,1998,Rabi       ,24.92,Red,6.79,83.98,13680,24573,1.79627193,6559.091839,5774.331627,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,1998,Summer     ,28.04,Red,6.79,71.67,1618,3312,2.04697157,5665.939109,4988.039838,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,1999,Kharif     ,24.41,Red,6.79,3003.73,53534,93170,1.740389285,1002.988375,882.9861875,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,1999,Rabi       ,24.71,Red,6.79,37.16,14847,27686,1.864753822,8952.42244,7881.313038,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,1999,Summer     ,26.02,Red,6.79,432.22,1511,3052,2.019854401,6366.13599,5604.461912,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2000,Kharif     ,24.31,Red,6.79,2338.03,52574,106050,2.01715677,834.4284618,734.593565,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2000,Rabi       ,24.37,Red,6.79,21.78,13283,27170,2.045471655,6518.643156,5738.722412,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2000,Summer     ,26.36,Red,6.79,198.67,1279,2570,2.00938233,5407.959959,4760.926511,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2001,Kharif     ,24.23,Red,6.79,2851.37,52119,114744,2.20157716,577.5213713,508.424032,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2001,Rabi       ,24.99,Red,6.79,76.37,12885,23456,1.820411331,5796.578844,5103.049228,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2001,Summer     ,26.22,Red,6.79,340.14,725,1402,1.933793103,6188.692256,5448.24837,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2002,Kharif     ,24.64,Red,6.79,2261.88,51179,107809,2.106508529,493.4007161,434.3679627,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2002,Rabi       ,25,Red,6.79,30.19,11841,23960,2.023477747,5295.492496,4661.915178,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2002,Summer     ,27.08,Red,6.79,177.97,468,1132,2.418803419,5730.568926,5044.937043,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2003,Kharif     ,24.9,Red,6.79,2747.64,50975,126487,2.481353605,970.0426398,853.9822329,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2003,Rabi       ,25.17,Red,6.79,35.6,10922,30362,2.779893792,5183.193304,4563.051983,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2003,Summer     ,27.72,Red,6.79,53.11,206,804,3.902912621,6174.939932,5436.141438,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2004,Kharif     ,24.55,Red,6.79,2424.25,51390,124492.27,2.422499903,709.6818497,624.772217,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2004,Rabi       ,24.99,Red,6.79,64.72,10723,34153,3.185022848,6298.13875,5544.600178,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2004,Summer     ,26.5,Red,6.79,547.56,177,792,4.474576271,6973.398656,6139.068851,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2005,Kharif     ,24.75,Red,6.79,3110.77,51709,132551,2.563402889,374.9870126,330.1218247,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2005,Rabi       ,24.97,Red,6.79,65.69,10910,22966,2.105041247,7515.622853,6616.418827,0.880355355,32,114,3.5625
Karnataka,UDUPI,13.5269784,74.8731879,2005,Summer     ,27.12,Red,6.79,130.49,146,338,2.315068493,7163.321282,6306.268253,0.880355355,1,3,3
Karnataka,UDUPI,13.5269784,74.8731879,2006,Kharif     ,24.66,Red,6.79,2870.63,51355,131763,2.565728751,814.9257718,717.4242674,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2006,Rabi       ,24.57,Red,6.79,152.46,10912,24184,2.21627566,7178.967535,6320.042515,0.880355355,30,95,3.166666667
Karnataka,UDUPI,13.5269784,74.8731879,2006,Summer     ,26.88,Red,6.79,466.46,160,404,2.525,6643.402202,5848.554707,0.880355355,6,19,3.166666667
Karnataka,UDUPI,13.5269784,74.8731879,2007,Kharif     ,24.63,Red,6.79,3560.04,51353,124387,2.422195393,586.6401713,516.4518164,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2007,Rabi       ,24.39,Red,6.79,48.5,10505,23099,2.198857687,5767.859618,5077.766103,0.880355355,15,54,3.6
Karnataka,UDUPI,13.5269784,74.8731879,2007,Summer     ,26.93,Red,6.79,171.88,142,343,2.415492958,6900.780409,6075.138989,0.880355355,4,13,3.25
Karnataka,UDUPI,13.5269784,74.8731879,2008,Kharif     ,24.81,Red,6.79,2588.1,51040,117825.84,2.3085,363.0024948,319.5711903,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2008,Rabi       ,24.4,Red,6.79,265.36,10318,22594,2.189765458,6189.365501,5448.841065,0.880355355,39,123,3.153846154
Karnataka,UDUPI,13.5269784,74.8731879,2008,Summer     ,26.4,Red,6.79,79.47,154,336,2.181818182,7636.944657,6723.225127,0.880355355,6,19,3.166666667
Karnataka,UDUPI,13.5269784,74.8731879,2009,Kharif     ,24.72,Red,6.79,3296.58,48083,116481.07,2.422500052,420.0451932,369.7890354,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2009,Rabi       ,25.32,Red,6.79,229.57,9283,21400,2.305289238,5090.738611,4481.658999,0.880355355,12,32,2.666666667
Karnataka,UDUPI,13.5269784,74.8731879,2009,Summer     ,26.96,Red,6.79,205.2,143,316,2.20979021,7530.565079,6629.573297,0.880355355,3,8,2.666666667
Karnataka,UDUPI,13.5269784,74.8731879,2010,Kharif     ,24.8,Red,6.79,3923.13,47200,122102,2.58690678,619.5094463,545.3884588,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2010,Rabi       ,24.97,Red,6.79,289.02,8982,19578,2.179692719,8150.146199,7175.024853,0.880355355,17,50,2.941176471
Karnataka,UDUPI,13.5269784,74.8731879,2010,Summer     ,27.12,Red,6.79,157.36,158,382,2.417721519,8711.099992,7668.863529,0.880355355,3,10,3.333333333
Karnataka,UDUPI,13.5269784,74.8731879,2011,Kharif     ,24.65,Red,6.79,3343.74,46990,121037,2.575803362,1005.430765,885.1363585,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2011,Rabi       ,24.26,Red,6.79,73.95,8239,18951,2.300157786,6592.432093,5803.682898,0.880355355,9,29,3.222222222
Karnataka,UDUPI,13.5269784,74.8731879,2011,Summer     ,26.56,Red,6.79,170.56,103,231,2.242718447,5924.744007,5215.880115,0.880355355,21,44,2.095238095
Karnataka,UDUPI,13.5269784,74.8731879,2012,Kharif     ,24.74,Red,6.79,2972.6,44563,110579,2.481408343,764.9989104,673.4708876,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2012,Rabi       ,24.88,Red,6.79,117.89,6949,15362,2.210677795,7431.257171,6542.147048,0.880355355,11,33,3
Karnataka,UDUPI,13.5269784,74.8731879,2012,Summer     ,26.85,Red,6.79,86.15,96,221,2.302083333,7407.044739,6520.831503,0.880355355,4,14,3.5
Karnataka,UDUPI,13.5269784,74.8731879,2013,Kharif     ,24.36,Red,6.79,3646.17,44663,120373,2.695139153,567.0683324,499.2216433,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2013,Rabi       ,25.07,Red,6.79,104.41,6824,17231,2.525058617,5094.301314,4484.795444,0.880355355,15,46,3.066666667
Karnataka,UDUPI,13.5269784,74.8731879,2013,Summer     ,26.85,Red,6.79,153.03,110,291,2.645454545,5699.833034,5017.878536,0.880355355,8,26,3.25
Karnataka,UDUPI,13.5269784,74.8731879,2014,Kharif     ,25,Red,6.79,3326.79,43013,119359,2.774951759,451.5821263,397.5527433,0.880355355,,,
Karnataka,UDUPI,13.5269784,74.8731879,2014,Rabi       ,24.97,Red,6.79,50.24,6441,17690,2.74646794,5343.334602,4704.033232,0.880355355,29,98,3.379310345
Karnataka,UDUPI,13.5269784,74.8731879,2014,Summer     ,27.33,Red,6.79,168.46,95,283,2.978947368,8665.440834,7628.667245,0.880355355,1,3,3
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1997,Kharif     ,26.25,Red,6.66,2274.79,85415,128113,1.499888778,354.5805681,312.156902,0.880355355,86,174,2.023255814
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1997,Rabi       ,25.6,Red,6.66,134.92,2431,4888,2.010695187,7322.221598,6446.156997,0.880355355,4,6,1.5
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1997,Summer     ,27.78,Red,6.66,34.48,2467,4888,1.981353871,8753.175757,7705.905154,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1998,Kharif     ,26.21,Red,6.66,2119.92,84624,146655,1.733019002,593.4796606,522.4729975,0.880355355,45,92,2.044444444
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1998,Rabi       ,25.46,Red,6.66,62.21,2486,4738,1.905872888,7012.694219,6173.662911,0.880355355,2,2,1
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1998,Summer     ,28.84,Red,6.66,83.02,2758,5646,2.047135606,7711.103102,6788.510911,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1999,Kharif     ,25.92,Red,6.66,1958.73,83704,136236,1.627592469,563.8879478,496.4217747,0.880355355,85,175,2.058823529
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1999,Rabi       ,25.61,Red,6.66,12.81,2592,5064,1.953703704,6807.972525,5993.435071,0.880355355,2,3,1.5
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,1999,Summer     ,27.1,Red,6.66,266.66,2435,7304,2.999589322,8213.400931,7230.711495,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2000,Kharif     ,25.77,Red,6.66,1913.91,85251,145985,1.712413931,859.3576768,756.540133,0.880355355,169,505,2.98816568
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2000,Rabi       ,25.38,Red,6.66,19.45,2459,5044,2.051240342,8177.573098,7199.170271,0.880355355,1,2,2
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2000,Summer     ,27.34,Red,6.66,177.42,2784,6943,2.493893678,8918.234479,7851.215484,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2001,Kharif     ,25.76,Red,6.66,1679.39,81215,87420,1.076402142,600.5694741,528.7145528,0.880355355,60,112,1.866666667
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2001,Rabi       ,25.89,Red,6.66,32.52,2380,4459,1.873529412,7923.531956,6975.523791,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2001,Summer     ,27.52,Red,6.66,160.86,1412,2638,1.868271955,7326.058943,6449.535224,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2002,Kharif     ,26.27,Red,6.66,1593,82568,96656,1.170623002,805.0156196,708.6998119,0.880355355,117,171,1.461538462
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2002,Rabi       ,26.3,Red,6.66,14.61,2190,3710,1.694063927,7893.649928,6949.216988,0.880355355,1,3,3
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2002,Summer     ,28.14,Red,6.66,101.55,1385,3227,2.329963899,7934.462572,6985.146617,0.880355355,2,3,1.5
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2003,Kharif     ,26.68,Red,6.66,1627.87,80050,125609,1.569131793,956.2334403,841.8252301,0.880355355,708,1043,1.473163842
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2003,Rabi       ,26.52,Red,6.66,31,2196,7190,3.274134791,6276.646532,5525.679388,0.880355355,6,4,0.666666667
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2003,Summer     ,28.67,Red,6.66,50.58,1324,4930,3.723564955,7535.958859,6634.321739,0.880355355,,,
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2004,Kharif     ,26.01,Red,6.66,1637.05,78702,139814.1,1.776499962,538.4394123,474.0180202,0.880355355,1125,2883,2.562666667
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2004,Rabi       ,26.1,Red,6.66,43.1,2066,6493,3.142787996,7292.04281,6419.588939,0.880355355,3,5,1.666666667
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2004,Summer     ,27.66,Red,6.66,340.43,1429,4599,3.2183345,7940.440433,6990.409259,0.880355355,2,6,3
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2005,Kharif     ,26.2,Red,6.66,2399.83,78255,157443,2.011922561,890.8552995,784.2692338,0.880355355,1887,4424,2.344462109
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2005,Rabi       ,25.51,Red,6.66,17.33,2030,4418,2.17635468,6569.79148,5783.751113,0.880355355,37,63,1.702702703
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2005,Summer     ,28.18,Red,6.66,119.76,2027,4791,2.363591515,6936.60434,6106.676779,0.880355355,4,12,3
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2006,Kharif     ,26.12,Red,6.66,2035.89,77829,154515,1.985313958,575.3980898,506.5547898,0.880355355,1980,1581,0.798484848
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2006,Rabi       ,25.54,Red,6.66,96.14,1913,4791,2.504443283,5530.211186,4868.551033,0.880355355,18,18,1
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2006,Summer     ,27.46,Red,6.66,300.56,1442,3717,2.577669903,5908.970213,5201.993571,0.880355355,43,131,3.046511628
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2007,Kharif     ,26.15,Red,6.66,3087.98,77362,155370,2.008350353,974.4451402,857.8579977,0.880355355,2826,8409,2.975583864
Karnataka,UTTAR KANNAD,14.7253795,74.6403389,2007,Rabi       ,25.31,Red,6.66,46.4,1909,4075,2.134625458,6109.576596,5378.598476,0.880355355,56,145,2.589285714
